id,spieler1,spieler2,torep1,torep2,,datum,eintragdatum,uhrzeit,PunkteSpieler1,PunkteSpieler2,groesse
9116,Kim,siggi,1,0,,01.11.2012,01.11.2012,17:33:22,8,-8,1
9117,siggi,sabrina,2,0,,01.11.2012,01.11.2012,17:35:25,20,-20,1
9118,Giovanni Luppizella,Lim,3,1,,03.11.2012,03.11.2012,17:31:57,10,-10,1
9119,P.,Winnie,3,0,,03.11.2012,03.11.2012,18:15:48,34,-34,1
9120,Kim,sabrina,1,0,,04.11.2012,05.11.2012,11:03:26,5,-5,1
9121,Simel,haemp,0,3,,07.11.2012,07.11.2012,11:24:15,-12,12,1
9122,Buschi,Sevi,2,0,,06.11.2012,07.11.2012,13:31:46,14,-14,1
9123,Buschi,Giulio,2,0,,08.11.2012,08.11.2012,23:05:03,15,-15,1
9124,Buschi,Giulio,2,0,,08.11.2012,08.11.2012,23:05:03,15,-15,1
9125,Sevi,Nonjimm,1,0,,09.11.2012,09.11.2012,20:00:04,16,-16,1
9126,sabrina,Kim,2,0,,13.11.2012,13.11.2012,19:40:34,38,-38,1
9127,siggi,sabrina,2,0,,13.11.2012,13.11.2012,19:42:03,17,-17,1
9128,siggi,Kim,1,0,,13.11.2012,13.11.2012,19:42:52,23,-23,1
9129,Lim,Giovanni Luppizella,1,1,,14.11.2012,14.11.2012,15:29:16,4,-4,1
9130,Lim,Giovanni Luppizella,3,1,,15.11.2012,15.11.2012,17:23:07,19,-19,1
9131,Lim,Giovanni Luppizella,4,1,,16.11.2012,16.11.2012,15:53:17,20,-20,1
9132,Boggsbeutel,Hasennestle,3,1,,17.11.2012,17.11.2012,19:05:52,20,-20,1
9133,Giovanni Luppizella,Lim,2,1,,20.11.2012,20.11.2012,13:40:28,11,-11,1
9134,Giovanni Luppizella,Lim,2,1,,22.11.2012,22.11.2012,13:30:12,8,-8,1
9135,Lim,Toobi,2,0,,23.11.2012,23.11.2012,16:12:56,5,-5,1
9136,Lim,Giovanni Luppizella,1,2,,23.11.2012,23.11.2012,16:18:29,-7,7,1
9137,Kim,sabrina,1,0,,25.11.2012,26.11.2012,20:49:16,7,-7,1
9138,Kim,siggi,1,0,,26.11.2012,26.11.2012,20:49:54,11,-11,1
9139,Kim,sabrina,1,0,,23.12.2012,23.12.2012,23:27:40,6,-6,1
9140,Kim,haemp,0,1,,23.12.2012,23.12.2012,23:28:28,-11,11,1
9141,sabrina,haemp,0,1,,23.12.2012,23.12.2012,23:28:43,-4,4,1
9142,Kim,sabrina,2,0,,26.12.2012,26.12.2012,12:29:25,9,-9,1
9143,Minu,Tamara,2,0,,28.12.2012,28.12.2012,14:20:48,9,-9,1
9144,Minu,Cheesu,3,1,,28.12.2012,28.12.2012,14:21:20,21,-21,1
9145,Bjoern,mathis,1,0,,31.12.2012,31.12.2012,18:16:10,15,-15,1
9146,Giovanni Luppizella,Kubb-Elch,2,0,,03.01.2013,03.01.2013,11:49:57,16,-16,1
9147,Buschi,Sevi,3,0,,12.01.2013,12.01.2013,12:35:00,14,-14,1
9148,Buschi,Giovanni Luppizella,3,0,,12.01.2013,12.01.2013,14:54:22,26,-26,1
9149,Buschi,Lim,2,0,,12.01.2013,12.01.2013,14:56:06,20,-20,1
9150,Giovanni Luppizella,Lim,2,0,,12.01.2013,12.01.2013,18:46:37,20,-20,1
9151,Der G,Bellvalley,3,0,,30.01.2013,30.01.2013,16:29:46,16,-16,1
9152,Kim,sabrina,1,1,,31.01.2013,31.01.2013,17:22:56,-14,14,1
9153,Kim,siggi,1,2,,31.01.2013,31.01.2013,17:24:24,-18,18,1
9154,Bjoern,Mighty Mu,1,3,,31.01.2013,31.01.2013,17:56:16,6,-6,1
9155,Kim,sabrina,4,0,,19.02.2013,19.02.2013,02:19:36,13,-13,1
9156,sabrina,Sailor Moon,1,0,,19.02.2013,19.02.2013,02:21:27,12,-12,1
9157,Buschi,Voegi18,2,0,,19.02.2013,19.02.2013,16:36:18,3,-3,1
9158,Giovanni Luppizella,Lim,1,1,,24.02.2013,24.02.2013,16:36:22,-5,5,1
9159,Lim,Buschi,3,0,,25.02.2013,25.02.2013,16:58:42,36,-36,1
9160,Toobi,Voegi18,2,0,,25.02.2013,26.02.2013,18:10:30,23,-23,1
9161,Mona,Bruno,0,2,,28.02.2013,28.02.2013,13:45:08,-26,26,1
9162,Mighty Mu,Kubb King,5,0,,02.03.2013,02.03.2013,17:49:57,44,-44,1
9163,P.,Winnie,3,2,,03.03.2013,03.03.2013,17:12:36,10,-10,1
9164,Pasqualito,Mighty Mu,2,3,,04.03.2013,04.03.2013,18:28:41,10,-10,1
9165,Pasqualito,Sir Bunbury,3,4,,04.03.2013,04.03.2013,18:29:59,-4,4,1
9166,Mary,Sir Bunbury,0,2,,04.03.2013,04.03.2013,18:39:38,-13,13,1
9167,Roeshi,Giovanni Luppizella,2,1,,04.03.2013,04.03.2013,19:37:50,23,-23,1
9168,Kubb-Elch,Sevi,0,3,,04.03.2013,04.03.2013,19:59:33,-31,31,1
9169,Giovanni Luppizella,Lim,2,0,,04.03.2013,04.03.2013,20:13:57,21,-21,1
9170,KubbJunkie,Rico,3,2,,04.03.2013,05.03.2013,07:40:15,-13,13,1
9171,Der G,Toebeler,2,0,,05.03.2013,05.03.2013,17:35:19,14,-14,1
9172,Giovanni Luppizella,Sevi,0,3,,05.03.2013,05.03.2013,17:44:29,-37,37,1
9173,Lim,Sevi,1,1,,05.03.2013,05.03.2013,18:15:30,-6,6,1
9174,Lim,Kubb-Elch,2,0,,05.03.2013,05.03.2013,18:17:21,16,-16,1
9175,Mighty Mu,Pasqualito,11,5,,05.03.2013,05.03.2013,18:25:23,-6,6,1
9176,Giovanni Luppizella,Kubb-Elch,2,0,,05.03.2013,05.03.2013,22:51:36,13,-13,1
9177,Sevi,Kubb-Elch,1,2,,05.03.2013,06.03.2013,07:56:07,-9,9,1
9178,Rico,KubbJunkie,1,0,,05.03.2013,06.03.2013,12:37:09,24,-24,1
9179,Rico,Hafenkneipenleiter,1,0,,05.03.2013,06.03.2013,12:37:15,23,-23,1
9180,KubbJunkie,Hafenkneipenleiter,1,0,,05.03.2013,06.03.2013,12:37:28,14,-14,1
9181,Bjoern,Kubb King,2,1,,06.03.2013,06.03.2013,16:22:42,31,-31,1
9182,Gravensteiner,Kubb King,6,1,,06.03.2013,06.03.2013,17:05:08,19,-19,1
9183,Gravensteiner,Pasqualito,5,1,,06.03.2013,06.03.2013,17:05:41,-3,3,1
9184,Gravensteiner,Mighty Mu,2,4,,06.03.2013,06.03.2013,17:06:17,-24,24,1
9185,Mighty Mu,Pasqualito,2,0,,06.03.2013,06.03.2013,17:07:30,12,-12,1
9186,Kubb King,Pasqualito,2,1,,06.03.2013,06.03.2013,17:12:50,-8,8,1
9187,Kubb King,Mighty Mu,0,2,,06.03.2013,06.03.2013,17:41:25,-29,29,1
9188,Sevi,Voegi18,5,0,,06.03.2013,06.03.2013,18:21:47,10,-10,1
9189,Bjoern,Chuck Horris,0,1,,06.03.2013,06.03.2013,19:27:35,-10,10,1
9190,KubbJunkie,Rico,3,0,,06.03.2013,07.03.2013,08:04:15,14,-14,1
9191,KubbJunkie,Hafenkneipenleiter,2,1,,06.03.2013,07.03.2013,08:04:42,5,-5,1
9192,Rico,Hafenkneipenleiter,1,2,,06.03.2013,07.03.2013,08:04:54,1,-1,1
9193,Bjoern,Pasqualito,4,4,,07.03.2013,07.03.2013,18:11:30,12,-12,1
9194,Kim,siggi,1,0,,07.03.2013,08.03.2013,18:31:31,11,-11,1
9195,Kubb-Elch,Pius,3,0,,08.03.2013,09.03.2013,10:35:00,17,-17,1
9196,Kubb-Elch,Sevi,2,1,,08.03.2013,09.03.2013,10:35:26,14,-14,1
9197,Giovanni Luppizella,Sevi,5,0,,09.03.2013,09.03.2013,14:14:12,22,-22,1
9198,Pius,Sevi,0,2,,09.03.2013,09.03.2013,14:19:56,-11,11,1
9199,Giovanni Luppizella,Voegi18,5,0,,09.03.2013,09.03.2013,14:50:53,6,-6,1
9200,Sevi,Voegi18,2,1,,09.03.2013,09.03.2013,16:24:19,-9,9,1
9201,Lim,Giovanni Luppizella,2,1,,09.03.2013,09.03.2013,16:43:12,10,-10,1
9202,Lim,Kubb-Elch,2,0,,09.03.2013,09.03.2013,17:15:42,16,-16,1
9203,Jean Jamais,Pasqualito,6,5,,09.03.2013,09.03.2013,18:01:46,-6,6,1
9204,mese,Beni,3,0,,09.03.2013,09.03.2013,21:35:23,7,-7,1
9205,Kubb-Elch,Sevi,2,2,,09.03.2013,09.03.2013,23:30:50,2,-2,1
9208,Ro,Tamara,4,1,,09.03.2013,10.03.2013,03:29:34,19,-19,1
9207,Saennae / Simi,Cheesu / Minu,0,3,,09.03.2013,10.03.2013,03:14:49,-16,16,2
9209,Madi,Kubb-Elch,2,0,,10.03.2013,10.03.2013,16:27:02,13,-13,1
9210,Lim,Voegi18,2,0,,10.03.2013,10.03.2013,17:05:07,4,-4,1
9211,Lim,Kubb-Elch,2,0,,10.03.2013,10.03.2013,17:05:59,14,-14,1
9212,Gravensteiner,Hafenkneipenleiter,1,0,,10.03.2013,10.03.2013,18:01:55,4,-4,1
9213,dr Bell,Mighty Mu,1,2,,10.03.2013,10.03.2013,18:25:31,8,-8,1
9214,Hafenkneipenleiter,KubbJunkie,3,2,,10.03.2013,10.03.2013,20:14:54,12,-12,1
9215,Sevi,Giovanni Luppizella,3,1,,10.03.2013,10.03.2013,20:37:05,25,-25,1
9216,Toobi,Roeshi,2,1,,12.03.2013,12.03.2013,20:49:42,20,-20,1
9217,Toobi,Cyril,2,0,,12.03.2013,13.03.2013,11:13:17,29,-29,1
9218,Giovanni Luppizella,Lim,0,2,,14.03.2013,14.03.2013,13:37:24,-20,20,1
9219,Voegi18,Sevi,0,3,,16.03.2013,16.03.2013,15:19:26,-8,8,1
9220,Sir Bunbury,Dude Bene,4,0,,16.03.2013,16.03.2013,15:27:43,15,-15,1
9221,Mighty Mu,Pasqualito,4,2,,16.03.2013,16.03.2013,17:35:20,-8,8,1
9222,Kubb King,Pasqualito,4,2,,16.03.2013,16.03.2013,17:35:58,-6,6,1
9223,Kubb King,Mighty Mu,6,3,,16.03.2013,16.03.2013,18:37:43,17,-17,1
9224,P.,Winnie,2,1,,16.03.2013,16.03.2013,18:50:57,11,-11,1
9225,haemp,sabrina,1,0,,16.03.2013,17.03.2013,09:11:16,4,-4,1
9226,haemp,Kim,1,0,,16.03.2013,17.03.2013,09:11:48,11,-11,1
9227,Roeshi,Toobi,2,0,,17.03.2013,17.03.2013,12:50:21,16,-16,1
9228,KubbJunkie,Granatoepfel,2,0,,16.03.2013,17.03.2013,14:49:36,10,-10,1
9229,sabrina,Sailor Moon,1,1,,19.03.2013,19.03.2013,18:24:30,-5,5,1
9230,sabrina,siggi,1,2,,19.03.2013,19.03.2013,18:26:05,0,0,1
9231,Madi,Sevi,4,1,,19.03.2013,19.03.2013,18:54:14,7,-7,1
9232,Roeshi,Toobi,2,0,,20.03.2013,20.03.2013,00:17:12,14,-14,1
9233,Mighty Mu,Bjoern,3,2,,21.03.2013,21.03.2013,18:10:00,-16,16,1
9234,Cyril,Toobi,2,0,,20.03.2013,21.03.2013,18:20:26,20,-20,1
9235,Toobi,Cyril,3,0,,21.03.2013,21.03.2013,18:21:12,33,-33,1
9236,Sevi,Voegi18,4,0,,21.03.2013,21.03.2013,19:09:33,8,-8,1
9237,beni the gun,Winnie,4,2,,21.03.2013,21.03.2013,22:05:25,-3,3,1
9238,Kubb-Elch,Voegi18,2,0,,22.03.2013,22.03.2013,13:18:17,9,-9,1
9239,Lim,Cyril,4,1,,22.03.2013,22.03.2013,16:32:52,-4,4,1
9240,Lim,Giovanni Luppizella,3,0,,22.03.2013,22.03.2013,16:33:36,20,-20,1
9241,Lim,Hafenkneipenleiter,2,0,,22.03.2013,22.03.2013,18:12:31,17,-17,1
9242,Gravensteiner,KubbJunkie,5,3,,22.03.2013,22.03.2013,18:32:33,-14,14,1
9243,Lim,KubbJunkie,3,2,,22.03.2013,22.03.2013,19:07:23,4,-4,1
9244,Giovanni Luppizella,Roeshi,2,0,,22.03.2013,22.03.2013,19:33:14,14,-14,1
9245,Giovanni Luppizella,Hafenkneipenleiter,2,2,,22.03.2013,22.03.2013,19:33:56,-1,1,1
9246,Roeshi,Sevi,2,0,,23.03.2013,23.03.2013,15:59:22,28,-28,1
9247,Giovanni Luppizella,Roeshi,2,1,,23.03.2013,23.03.2013,19:27:31,-1,1,1
9248,Giovanni Luppizella,Sevi,2,1,,23.03.2013,23.03.2013,19:27:54,5,-5,1
9249,beni the gun,KubbJunkie,3,2,,23.03.2013,23.03.2013,19:40:46,6,-6,1
9250,KubbJunkie,Hafenkneipenleiter,1,0,,23.03.2013,24.03.2013,07:54:33,11,-11,1
9251,KubbJunkie,Mistoepfel,1,0,,23.03.2013,24.03.2013,07:54:47,10,-10,1
9252,KubbJunkie,Muerbi,2,0,,23.03.2013,24.03.2013,07:54:59,9,-9,1
9253,Voegi18,Kubb-Elch,2,1,,27.03.2013,27.03.2013,17:53:47,26,-26,1
9254,sabrina,Sailor Moon,4,4,,27.03.2013,27.03.2013,21:01:55,-6,6,1
9255,Sailor Moon,siggi,0,3,,27.03.2013,27.03.2013,21:02:45,-14,14,1
9256,beni the gun,Winnie,6,4,,29.03.2013,29.03.2013,17:38:59,-9,9,1
9257,KubbJunkie,Muerbi,6,1,,01.04.2013,01.04.2013,15:36:44,2,-2,1
9258,Lim,Sevi,2,0,,01.04.2013,01.04.2013,17:13:44,11,-11,1
9259,beni the gun,P.,0,2,,01.04.2013,01.04.2013,17:34:16,-32,32,1
9260,Roeshi,Toobi,3,3,,02.04.2013,02.04.2013,18:42:06,-14,14,1
9261,Kubb-Elch,Voegi18,4,0,,04.04.2013,04.04.2013,17:23:22,13,-13,1
9262,Kubb-Elch,Giovanni Luppizella,2,1,,04.04.2013,04.04.2013,18:20:19,19,-19,1
9263,Kubb-Elch,Sevi,0,2,,04.04.2013,04.04.2013,18:47:18,-20,20,1
9265,Kubb-Elch,Sevi,7,9,,05.04.2013,05.04.2013,21:34:53,1,-1,1
9266,Giovanni Luppizella,Sevi,9,0,,06.04.2013,06.04.2013,15:46:31,31,-31,1
9267,Giovanni Luppizella,Lim,1,2,,06.04.2013,06.04.2013,16:37:01,2,-2,1
9268,Gravensteiner,Hafenkneipenleiter,3,2,,06.04.2013,06.04.2013,18:30:45,-17,17,1
9269,Roeshi,Toobi,0,2,,06.04.2013,06.04.2013,19:12:11,-31,31,1
9270,KubbJunkie,beni the gun,3,0,,06.04.2013,07.04.2013,17:01:44,22,-22,1
9271,KubbJunkie,mese,2,0,,06.04.2013,07.04.2013,17:02:04,21,-21,1
9272,Kim,sabrina,3,1,,12.04.2013,13.04.2013,12:19:31,-3,3,1
9273,Kim,sabrina,1,0,,13.04.2013,13.04.2013,12:20:05,6,-6,1
9274,Boggsbeutel,Hasennestle,1,0,,14.04.2013,14.04.2013,19:08:12,16,-16,1
9275,Gravensteiner,Hafenkneipenleiter,3,2,,14.04.2013,14.04.2013,21:25:06,-16,16,1
9276,Gravensteiner,KubbJunkie,1,0,,14.04.2013,14.04.2013,22:50:24,9,-9,1
9277,Raphi,Sevi,0,2,,15.04.2013,15.04.2013,18:56:56,-13,13,1
9278,Madi,Voegi18,2,0,,15.04.2013,15.04.2013,19:42:56,3,-3,1
9279,Madi,Kubb-Elch,4,0,,15.04.2013,15.04.2013,19:43:34,12,-12,1
9280,Madi,Sevi,2,0,,15.04.2013,15.04.2013,19:44:23,11,-11,1
9281,Adonis,Voegi18,0,2,,15.04.2013,15.04.2013,19:50:50,-28,28,1
9282,tobii_z,Kubb-Elch,0,2,,15.04.2013,15.04.2013,19:53:31,-22,22,1
9283,Kubb-Elch,Pius,2,0,,15.04.2013,15.04.2013,20:32:07,14,-14,1
9284,Gravensteiner,Rico,4,0,,15.04.2013,15.04.2013,20:56:13,4,-4,1
9285,Gravensteiner,Giovanni Luppizella,3,1,,15.04.2013,15.04.2013,20:57:04,-5,5,1
9286,Gravensteiner,Hafenkneipenleiter,2,1,,15.04.2013,15.04.2013,20:57:22,-9,9,1
9287,Rico,Hafenkneipenleiter,2,1,,15.04.2013,15.04.2013,21:30:56,19,-19,1
9288,KubbJunkie,Giovanni Luppizella,6,2,,15.04.2013,15.04.2013,21:42:45,6,-6,1
9289,KubbJunkie,Rico,4,0,,15.04.2013,15.04.2013,21:43:00,10,-10,1
9290,Beno,Hekla,3,1,,15.04.2013,15.04.2013,22:29:35,11,-11,1
9291,Kubb-Elch,Raphi,1,0,,15.04.2013,16.04.2013,06:44:02,9,-9,1
9292,haemp,BeniAmino,2,0,,16.04.2013,16.04.2013,13:48:47,6,-6,1
9293,Voegi18,Raphi,4,2,,16.04.2013,16.04.2013,19:43:48,15,-15,1
9294,Aline4,Voegi18,0,2,,16.04.2013,16.04.2013,19:44:33,-33,33,1
9295,Roeshi,Giovanni Luppizella,2,6,,16.04.2013,16.04.2013,23:30:16,-1,1,1
9296,Roeshi,Hafenkneipenleiter,1,1,,16.04.2013,16.04.2013,23:31:42,9,-9,1
9297,Cheesu / Minu,Ro / Tamara,2,0,,16.04.2013,17.04.2013,07:14:46,16,-16,2
9298,KubbJunkie,Gravensteiner,3,5,,16.04.2013,17.04.2013,07:52:07,4,-4,1
9299,KubbJunkie,Rico,1,1,,16.04.2013,17.04.2013,07:52:19,-15,15,1
9300,Giovanni Luppizella,Cyril,3,0,,17.04.2013,17.04.2013,11:20:31,9,-9,1
9301,Roeshi,Bugi,2,0,,17.04.2013,17.04.2013,19:04:31,23,-23,1
9302,Roeshi,Giovanni Luppizella,2,6,,17.04.2013,17.04.2013,19:05:29,-2,2,1
9303,Sevi,Madi,3,1,,17.04.2013,17.04.2013,21:00:31,30,-30,1
9304,Madi,Bugi,2,0,,17.04.2013,17.04.2013,21:02:44,9,-9,1
9305,Raphi,Sevi,0,3,,17.04.2013,17.04.2013,21:11:42,-12,12,1
9306,KubbJunkie,Rico,4,0,,17.04.2013,18.04.2013,07:56:24,10,-10,1
9307,KubbJunkie,Hafenkneipenleiter,2,0,,17.04.2013,18.04.2013,07:56:34,13,-13,1
9310,Bugi,Voegi18,1,2,,17.04.2013,18.04.2013,15:01:21,-20,20,1
9311,Bugi,Voegi18,0,3,,18.04.2013,18.04.2013,17:04:39,-33,33,1
9312,Raphi,Kubb-Elch,2,3,,18.04.2013,18.04.2013,17:09:57,11,-11,1
9313,Hafenkneipenleiter,Gravensteiner,3,2,,18.04.2013,18.04.2013,18:58:27,27,-27,1
9314,KubbJunkie,Gravensteiner,1,3,,18.04.2013,18.04.2013,18:59:02,-5,5,1
9315,Hafenkneipenleiter,Rico,1,1,,18.04.2013,18.04.2013,19:00:55,-7,7,1
9316,Gravensteiner,Giovanni Luppizella,2,0,,18.04.2013,18.04.2013,20:04:58,9,-9,1
9317,Minu / Kubbtaen Jack,Ivan / Fleischbueb,2,1,,18.04.2013,18.04.2013,21:21:19,9,-9,2
9380,Mary,mathis,1,0,,04.05.2013,04.05.2013,17:46:27,17,-17,1
9320,Kubb-Elch,Voegi18,3,0,,23.04.2013,23.04.2013,18:15:31,16,-16,1
9319,haemp,nils lauper,6,0,,21.04.2013,21.04.2013,16:44:28,10,-10,1
9321,Nueggi,Sevi,1,4,,23.04.2013,23.04.2013,21:03:55,-4,4,1
9322,Kubb-Elch,Sevi,3,3,,23.04.2013,23.04.2013,21:04:41,4,-4,1
9323,Hafenkneipenleiter,KubbJunkie,1,2,,23.04.2013,24.04.2013,10:45:59,3,-3,1
9324,Kubb-Elch,Voegi18,5,2,,24.04.2013,24.04.2013,18:01:22,-1,1,1
9325,Toobi,Lim,1,2,,24.04.2013,24.04.2013,18:49:39,12,-12,1
9326,Giovanni Luppizella,Roeshi,2,0,,24.04.2013,24.04.2013,20:16:30,13,-13,1
9327,Lim,Roeshi,2,0,,24.04.2013,24.04.2013,20:17:07,9,-9,1
9328,Lim,KubbJunkie,0,2,,24.04.2013,24.04.2013,20:17:39,-21,21,1
9329,Giovanni Luppizella,Gravensteiner,2,4,,24.04.2013,24.04.2013,20:18:16,8,-8,1
9330,Lim,Gravensteiner,0,2,,24.04.2013,24.04.2013,20:18:18,-14,14,1
9331,Giovanni Luppizella,beni the gun,3,0,,24.04.2013,24.04.2013,20:18:57,25,-25,1
9332,KubbJunkie,beni the gun,2,3,,24.04.2013,24.04.2013,20:50:45,-17,17,1
9333,Gravensteiner,Toobi,2,0,,24.04.2013,24.04.2013,21:53:47,2,-2,1
9334,Madi,Kubb-Elch,3,1,,25.04.2013,25.04.2013,17:46:40,1,-1,1
9335,Sevi,Voegi18,1,2,,25.04.2013,25.04.2013,18:48:51,-22,22,1
9336,Giovanni Luppizella,KubbJunkie,4,2,,25.04.2013,25.04.2013,19:26:53,17,-17,1
9337,Lim,beni the gun,1,2,,25.04.2013,25.04.2013,19:47:40,-15,15,1
9338,Simi,Minu,0,2,,25.04.2013,25.04.2013,20:26:42,-15,15,1
9339,Cheesu / Minu,Kubbtaen Jack / Tamara,2,0,,25.04.2013,25.04.2013,20:29:56,13,-13,2
9340,Lim,KubbJunkie,2,1,,25.04.2013,25.04.2013,20:31:20,14,-14,1
9341,Pius,Kubb-Elch,0,2,,25.04.2013,25.04.2013,20:32:35,-11,11,1
9342,Sevi,Kubb-Elch,2,4,,25.04.2013,25.04.2013,21:45:14,-13,13,1
9345,KubbJunkie,Granatoepfel,3,0,,25.04.2013,26.04.2013,07:58:25,7,-7,1
9344,Hafenkneipenleiter,Lim,2,0,,25.04.2013,25.04.2013,23:23:29,28,-28,1
9346,Fleischbueb,Simi,1,0,,25.04.2013,26.04.2013,08:22:25,8,-8,1
9347,Minu,Cheesu,0,1,,28.04.2013,28.04.2013,20:37:28,-14,14,1
9348,Minu,Ro,1,0,,28.04.2013,28.04.2013,20:38:11,5,-5,1
9349,Minu,Simi,2,0,,28.04.2013,28.04.2013,20:38:35,13,-13,1
9350,Roeshi,Toobi,4,2,,28.04.2013,28.04.2013,20:50:59,4,-4,1
9351,Madi,Sevi,2,0,,28.04.2013,29.04.2013,16:40:23,11,-11,1
9352,Cheesu / Saennae,Fleischbueb / Tamara,4,1,,28.04.2013,29.04.2013,20:28:08,14,-14,2
9353,Cheesu / Saennae,Minu / Simi,0,2,,28.04.2013,29.04.2013,20:28:27,-26,26,2
9354,Fleischbueb / Tamara,Minu / Simi,0,3,,28.04.2013,29.04.2013,20:28:45,-26,26,2
9355,Kubb-Elch,Raphi,6,0,,29.04.2013,29.04.2013,22:31:40,12,-12,1
9356,Raphi,Nueggi,2,0,,29.04.2013,30.04.2013,07:52:18,27,-27,1
9357,Raphi,Voegi18,2,0,,29.04.2013,30.04.2013,07:53:03,27,-27,1
9358,Kubb-Elch,Madi,2,3,,30.04.2013,30.04.2013,19:23:57,7,-7,1
9359,Lim,Toobi,2,0,,30.04.2013,30.04.2013,20:50:47,7,-7,1
9360,Madi,Sevi,2,4,,30.04.2013,01.05.2013,15:30:20,-28,28,1
9361,Kubb-Elch,Sevi,1,2,,30.04.2013,01.05.2013,15:32:52,-13,13,1
9362,Mighty Mu,Kubb King,6,3,,01.05.2013,01.05.2013,15:49:35,14,-14,1
9363,Sevi,Voegi18,2,0,,01.05.2013,01.05.2013,16:38:32,11,-11,1
9364,tobii_z,Sevi,0,2,,01.05.2013,01.05.2013,16:57:24,-17,17,1
9365,Sevi,Raphi,2,0,,01.05.2013,01.05.2013,17:10:16,11,-11,1
9366,KubbJunkie,Toobi,4,2,,01.05.2013,01.05.2013,17:51:14,-14,14,1
9367,Kubb-Elch,Sevi,3,0,,01.05.2013,01.05.2013,19:11:54,25,-25,1
9368,Adonis,Voegi18,0,2,,01.05.2013,01.05.2013,21:44:49,-20,20,1
9369,Maege,Goenk,2,0,,01.05.2013,02.05.2013,12:56:20,20,-20,1
9370,Lim,Giovanni Luppizella,2,0,,02.05.2013,02.05.2013,17:10:08,25,-25,1
9371,Giovanni Luppizella,Toobi,2,0,,02.05.2013,02.05.2013,17:21:39,6,-6,1
9372,Lim,Roeshi,2,0,,02.05.2013,02.05.2013,17:45:52,10,-10,1
9373,Kubb-Elch,Raphi,5,1,,02.05.2013,02.05.2013,18:03:31,2,-2,1
9374,Mary,mathis,0,3,,02.05.2013,02.05.2013,20:51:21,-26,26,1
9375,mese,Beni,2,3,,01.05.2013,02.05.2013,20:58:36,-28,28,1
9376,Maege,Winnie,1,0,,02.05.2013,02.05.2013,21:08:29,18,-18,1
9377,Roeshi,Toobi,2,0,,03.05.2013,03.05.2013,07:04:01,18,-18,1
9378,Ivan,Minu,0,4,,03.05.2013,03.05.2013,21:03:59,-17,17,1
9379,Kubbtaen Jack,Minu,0,1,,03.05.2013,03.05.2013,21:04:26,-5,5,1
9381,Voegi18,Madi,1,2,,04.05.2013,04.05.2013,17:52:21,11,-11,1
9382,Voegi18,Nonjimm,2,1,,04.05.2013,04.05.2013,17:52:56,18,-18,1
9383,Voegi18,Nonjimm,2,1,,04.05.2013,04.05.2013,17:52:56,18,-18,1
9384,Voegi18,Nueggi,2,0,,04.05.2013,04.05.2013,17:53:33,22,-22,1
9385,Beno,Voegi18,2,0,,04.05.2013,04.05.2013,19:01:06,5,-5,1
9386,Beno,Mighty Mu,1,1,,04.05.2013,04.05.2013,19:01:41,5,-5,1
9387,Beno,Wolf,0,1,,04.05.2013,04.05.2013,19:27:23,-19,19,1
9388,Bjoern,Wolf,0,2,,04.05.2013,04.05.2013,19:28:19,-14,14,1
9389,mathis,Mighty Mu,1,1,,04.05.2013,04.05.2013,19:28:23,18,-18,1
9390,Kubb-Elch,Giovanni Luppizella,1,0,,04.05.2013,04.05.2013,20:30:27,19,-19,1
9391,Nueggi,Raphi,1,0,,04.05.2013,04.05.2013,20:31:01,14,-14,1
9392,Voegi18,Toobi,1,1,,04.05.2013,04.05.2013,20:34:26,1,-1,1
9393,Jean Jamais,Sir Bunbury,2,0,,04.05.2013,04.05.2013,21:53:22,20,-20,1
9394,Jean Jamais,Down by law,1,0,,04.05.2013,04.05.2013,21:54:06,13,-13,1
9395,Beno,Sir Bunbury,0,1,,04.05.2013,04.05.2013,21:54:39,-19,19,1
9396,Jean Jamais,Bjoern,2,0,,04.05.2013,04.05.2013,21:54:59,13,-13,1
9397,Sir Bunbury,Kubbpapst Benedikt I.,2,1,,04.05.2013,04.05.2013,21:55:45,-9,9,1
9398,Sir Bunbury,Samweis,2,0,,04.05.2013,04.05.2013,21:58:09,23,-23,1
9399,Sir Bunbury,Saennae,1,0,,04.05.2013,04.05.2013,22:06:39,8,-8,1
9404,Gravensteiner,KubbJunkie,5,1,,05.05.2013,05.05.2013,20:31:20,8,-8,1
9401,Emmi,Nonjimm,0,2,,05.05.2013,05.05.2013,16:39:17,-24,24,1
9402,Pius,Emmi,2,1,,05.05.2013,05.05.2013,17:13:00,19,-19,1
9403,Nonjimm,Kubb-Elch,3,1,,05.05.2013,05.05.2013,17:25:34,25,-25,1
9405,Gravensteiner,Hafenkneipenleiter,2,0,,05.05.2013,05.05.2013,20:31:34,9,-9,1
9406,Cheesu,Kubbtaen Jack,2,1,,05.05.2013,05.05.2013,22:00:22,-11,11,1
9407,Cheesu,Tamara,2,0,,05.05.2013,05.05.2013,22:00:54,5,-5,1
9408,Cheesu,Minu,0,2,,05.05.2013,05.05.2013,22:01:14,-23,23,1
9409,Tamara,Minu,1,2,,05.05.2013,05.05.2013,22:01:45,11,-11,1
9410,Kubbtaen Jack,Minu,2,0,,05.05.2013,05.05.2013,22:02:10,39,-39,1
9411,Kubbtaen Jack,Tamara,2,0,,05.05.2013,05.05.2013,22:02:25,22,-22,1
